DefaultTreshold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236.2,0.000118786,0.000134496,-0.000256805,-5.45E-05,0.000301037,-0.000137546,-0.0001175,9.94E-06,0.000243218,3.62E-05,0.006316784,0.003446491,-21.0002853,52.19477316,-0.798649116,-5.314765276,0.839015823,11.04086559,0.732280371,10.60513982,-0.159508751,-10.1448153,-0.907111146,-422.9871618
236.25,0.000162907,0.000158877,-0.000259768,-4.25E-05,0.000319733,-0.000122452,-0.000159779,2.31E-06,0.000174403,2.47E-05,0.00637061,0.003451663,-50.8781717,47.75804144,-1.352637709,-13.27226122,0.747779167,8.811469861,0.759646676,9.779565328,0.749348524,74.95330623,-0.613828642,-256.0415767
236.3,0.000202763,0.000190966,-0.000293783,-3.97E-05,0.000317708,-0.00012119,-0.00015186,7.93E-06,0.000187163,3.09E-05,0.006413149,0.00346095,-68.67339515,21.76803247,-1.54812655,-18.03487424,-0.204045834,-5.375764053,0.17274234,0.786519842,0.680101523,67.13379713,-0.321354123,-125.7229253
236.35,0.000225437,0.000227549,-0.000321637,-5.23E-05,0.000312626,-0.000128516,-0.000131176,1.89E-05,0.000168603,4.48E-05,0.006401855,0.003467685,-69.88801687,-19.41524127,-0.366877114,-6.882866182,-2.36760195,-39.11450688,-1.098894569,-18.68553578,0.655996285,62.89951621,0.064604148,53.29328014
236.4,0.00021592,0.00026505,-0.000308347,-6.30E-05,0.000354882,-0.000128485,-0.000178304,1.59E-05,0.000166129,3.99E-05,0.006382207,0.003472129,-53.84105773,-60.99343612,0.4746033,2.827002741,-1.874541977,-29.51777182,-1.056206123,-16.58514113,0.15622233,13.35453641,0.332143978,159.5093304
236.45,0.000171713,0.000295451,-0.0002783,-5.79E-05,0.000355801,-0.000126305,-0.000181935,7.54E-06,0.000144492,4.00E-05,0.006427742,0.003481905,-24.81205701,-89.32760903,0.661467401,7.73138522,1.050625963,18.70603669,0.309416054,6.375985186,-0.473358303,-47.5544782,0.330748891,136.116857
236.5,0.000117614,0.000299775,-0.000261747,-4.88E-05,0.000308855,-0.000125644,-0.000159383,3.03E-06,0.000179604,5.18E-05,0.006426217,0.003489171,6.327045755,-96.68810395,1.82807769,22.09329397,0.729880577,13.5886614,0.083523045,3.32487694,-0.578518508,-58.03652698,0.349589811,144.3364053
236.55,8.04E-05,0.000267604,-0.000272486,-5.21E-05,0.000283915,-0.00012527,-0.000172594,4.01E-06,9.54E-05,4.75E-05,0.006415248,0.003495065,31.53384848,-83.22283717,2.079593352,22.12905927,-1.730191999,-25.83229462,-1.188081482,-17.1484242,-0.339622518,-35.5913819,0.538078224,239.4047617
236.6,5.02E-05,0.000223565,-0.000293808,-5.32E-05,0.000329637,-0.000121616,-0.000139647,3.56E-06,0.000134116,5.31E-05,0.006480701,0.003505038,44.36253962,-51.99450672,0.803274602,5.342206737,-1.786751089,-26.47008399,-1.173735812,-17.56623289,-0.107235152,-13.58890705,0.671690749,304.6644644
236.65,3.28E-05,0.000183172,-0.000322526,-5.32E-05,0.000362712,-0.000117678,-0.000121568,1.33E-05,0.000113974,3.38E-05,0.006483065,0.003512273,40.62215858,-9.680355309,-0.509795371,-7.831837397,2.3418769,40.4495897,0.924529851,15.72677375,-0.059958504,-10.54843334,0.794718086,359.4306499
236.7,2.98E-05,0.000153444,-0.000353173,-5.35E-05,0.000336532,-0.000119316,-0.000150399,2.63E-05,8.94E-05,4.51E-05,0.006477418,0.003519053,25.2476405,29.50199686,-0.506316732,-6.272600392,3.736383471,62.68083976,1.640997358,27.14212631,-0.022694337,-7.359481814,0.770240793,350.3469164
236.75,2.88E-05,0.000136557,-0.000367515,-4.79E-05,0.000313713,-0.000129265,-0.000151066,1.43E-05,0.000156756,5.03E-05,0.006524731,0.003529404,9.747945071,50.68387736,0.045890828,0.044833875,1.641709901,27.43254342,0.703698099,11.47628912,0.290030537,24.24624369,0.50997591,244.7606506
236.8,3.14E-05,0.000126695,-0.00035001,-4.45E-05,0.000301786,-0.000139024,-0.000151579,4.19E-06,7.33E-05,4.53E-05,0.006506048,0.003540255,0.465696526,50.60868544,0.278184743,3.972255175,1.916119972,31.53798874,0.864170024,14.17260403,0.132181598,9.960095559,0.337629319,161.0038962
236.85,3.72E-05,0.00012145,-0.000305268,-4.80E-05,0.000320765,-0.000133625,-0.000161816,1.50E-05,5.62E-05,4.20E-05,0.006528383,0.003552868,-2.990122729,38.8946259,0.040732632,1.27649835,1.211587841,19.99307296,0.557202671,9.290161291,-0.144909161,-14.65281381,0.079947138,31.66759063
236.9,3.96E-05,0.000123737,-0.000262772,-5.33E-05,0.000386235,-0.000107167,-0.000144719,3.19E-05,0.000143155,4.67E-05,0.0065907,0.003565292,-1.709814926,23.55077671,-0.200897756,-2.493769457,-0.747584138,-11.78127004,-0.372136681,-5.573228391,-0.468185492,-42.9384435,-0.231170653,-124.3094666
236.95,3.96E-05,0.000130234,-0.000250975,-5.53E-05,0.000365413,-0.000104224,-0.00011534,2.52E-05,0.000111226,4.10E-05,0.00651874,0.003572159,1.01056196,10.23567333,0.296840129,3.145757113,-2.207612568,-36.51399597,-1.018295848,-16.55829313,-0.071496273,-4.27700769,-0.350135858,-162.4074775
237,3.88E-05,0.000135958,-0.00027524,-4.97E-05,0.000310304,-0.000113514,-0.00013713,1.07E-05,0.000200606,4.70E-05,0.006517345,0.00358187,4.224363081,1.630883415,0.34708871,1.524933155,-4.531385806,-74.11849974,-2.170460995,-35.25722089,0.081708494,10.9933109,-0.338439968,-151.8290079
237.05,4.01E-05,0.000137786,-0.000303536,-4.10E-05,0.000338823,-0.000105632,-0.000209871,1.83E-05,6.75E-05,4.41E-05,0.00660889,0.003593764,7.339470819,-1.193126984,-0.415291454,-7.187955693,-3.79884265,-62.31265804,-1.755916805,-28.89751103,0.048622538,8.304664741,-0.402304506,-184.7953226
237.1,4.88E-05,0.000136859,-0.000276983,-4.73E-05,0.000351981,-0.000119154,-0.000170215,2.63E-05,0.000185903,3.59E-05,0.006621742,0.003600557,7.685810274,1.579629948,-1.053126083,-10.81795728,0.943544243,14.03954428,0.657129137,9.546152219,0.11371558,12.95064191,-0.355449043,-161.7327099
237.15,5.64E-05,0.000135678,-0.000263642,-5.12E-05,0.000373239,-0.000127972,-0.000114948,2.17E-05,0.00024878,4.04E-05,0.006615259,0.00361054,7.19391128,6.470257096,-1.950706589,-19.316583,4.294089033,67.78323811,2.398973084,36.7834319,0.456572736,44.19094477,-0.232821288,-94.81743112
237.2,5.87E-05,0.000136787,-0.000307045,-4.17E-05,0.000411494,-0.000106415,-0.000142438,8.35E-06,0.000170023,4.11E-05,0.006645624,0.003622463,8.64392349,8.567858688,-1.252196675,-12.6985083,1.77526969,27.41050221,1.084643097,16.24185201,0.209345187,21.60325721,-0.307776897,-136.7664705
237.25,7.12E-05,0.000141822,-0.000289355,-5.08E-05,0.000328818,-9.75E-05,-0.000105315,8.50E-06,0.000171745,4.22E-05,0.006690704,0.003630284,9.541042769,8.491496373,0.629670288,8.152151159,-1.187738001,-20.21641086,-0.51692563,-8.507579422,0.039909217,5.500939579,-0.287411879,-128.1446868
237.3,8.26E-05,0.000150784,-0.000260625,-5.66E-05,0.000260061,-9.80E-05,-9.62E-05,1.60E-05,0.000210384,4.30E-05,0.006657506,0.003636119,3.878404644,12.20449449,1.135788604,13.12551737,-2.080311009,-33.96388836,-1.055853318,-16.54631172,-0.140365732,-12.20312818,-0.176592532,-82.71229988
237.35,8.80E-05,0.000161666,-0.000283383,-4.91E-05,0.000288389,-9.77E-05,-0.000153313,1.86E-05,0.00013338,4.25E-05,0.006648304,0.003644603,-9.39600802,18.92921033,0.921258384,8.764661851,-3.296927128,-52.46125246,-1.754786655,-27.06654911,-0.57238004,-53.09462484,-0.127870063,-77.74294378
237.4,0.000104039,0.0001708,-0.000319809,-5.57E-05,0.000300245,-0.000104998,-0.000136111,1.66E-05,0.000178344,5.03E-05,0.00671749,0.003655896,-25.33194701,20.52381575,0.971783035,9.160632698,-2.787787003,-43.98448856,-1.541331944,-23.60002689,-0.437518416,-41.4968538,0.056820919,12.35488711
237.45,0.000130477,0.000175405,-0.000317124,-5.21E-05,0.000343183,-0.000108105,-0.00010737,1.70E-05,0.000307501,4.24E-05,0.006731951,0.00366389,-34.47921279,9.12440116,0.202469687,-0.239843677,-1.553218512,-23.36270645,-0.956028939,-14.2108125,-0.455409931,-44.27985566,0.239631377,93.02152062
237.5,0.000149954,0.000183842,-0.000289326,-4.27E-05,0.000398718,-0.000105643,-0.000108233,1.46E-05,0.000255891,3.85E-05,0.006745896,0.003670936,-32.26250841,-10.81155098,-1.591876413,-18.42091098,3.050278465,50.65643102,1.465697392,23.75040057,-0.295447298,-29.72185071,0.230198922,89.76662984
237.55,0.000141535,0.000206921,-0.000285181,-5.14E-05,0.000390884,-0.000105497,-0.000123321,2.83E-06,0.000238991,4.34E-05,0.006767662,0.003679573,-23.14371379,-30.01276878,-1.599634991,-13.10313153,7.694812019,123.7031116,3.956749555,62.580121,0.306673149,26.69743997,0.110031812,58.85845358
237.6,0.00010908,0.000231254,-0.000282545,-5.12E-05,0.000356601,-0.000104164,-0.0001478,1.02E-05,0.000238679,3.30E-05,0.006735235,0.00368896,-10.49743355,-43.10490563,0.567148494,13.22411253,6.465698993,102.9777296,3.298406666,52.28876807,0.628298652,56.50635611,0.15286625,97.71169477
237.65,7.49E-05,0.000235546,-0.000304731,-4.83E-05,0.000351297,-0.000105826,-0.00016375,1.98E-05,0.000122758,3.68E-05,0.006780371,0.003697636,6.096276023,-48.7049343,2.214577041,29.53322532,2.627324696,41.38221319,1.251857621,20.08104548,0.746981497,67.22580621,0.358594162,200.6970458
237.7,5.81E-05,0.000210968,-0.00035567,-6.17E-05,0.000374761,-0.000108494,-0.000148092,7.65E-06,0.000158352,3.16E-05,0.006853035,0.003706448,21.4412652,-43.79191343,2.08495177,24.67487622,-0.385840299,-6.924834482,-0.271152658,-4.439923685,0.816784272,74.62991108,0.418384401,229.1235436
237.75,5.06E-05,0.000178588,-0.000316375,-6.34E-05,0.000341851,-8.70E-05,-0.000100203,1.79E-05,0.000203672,3.15E-05,0.006824061,0.003716516,26.80520481,-25.92617755,0.133178295,-2.794960339,-3.115205985,-50.08913719,-1.594613476,-26.10766819,0.648174922,60.57174079,0.386818567,200.56174
237.8,4.63E-05,0.000155042,-0.000270112,-5.07E-05,0.000312692,-7.75E-05,-6.58E-05,3.30E-05,8.32E-05,4.61E-05,0.006812456,0.003725252,19.50912151,0.996330079,-0.391250246,-10.57012867,-4.452605498,-71.16936652,-2.272224737,-36.80672419,0.373756843,35.56269063,0.309059086,152.4991569
237.85,4.45E-05,0.000144299,-0.000285807,-3.47E-05,0.000336164,-9.60E-05,-8.03E-05,3.22E-05,6.14E-05,4.43E-05,0.006821065,0.003734485,7.600557605,23.68142438,0.232953349,-2.556225784,-4.170792654,-65.33759183,-2.278702947,-35.4400541,-0.438755434,-41.88871049,0.262445781,102.8713924
237.9,4.67E-05,0.000139502,-0.000291049,-2.67E-05,0.000353753,-0.000101325,-0.000132464,3.03E-05,6.76E-05,4.09E-05,0.006813721,0.003746289,0.391459262,30.81382704,-0.427086249,-10.47936988,-3.845565754,-59.5496145,-2.123111158,-32.72749743,-0.766612067,-72.51117977,0.191101892,55.70503014
237.95,4.87E-05,0.000138577,-0.000266572,-4.62E-05,0.000310417,-0.000101765,-0.00015935,3.15E-05,0.000195499,5.51E-05,0.006834225,0.003758138,-1.313088812,24.00145458,-1.229302921,-17.74233417,-1.301775313,-18.87920897,-0.77076271,-11.48771881,-0.728327284,-68.83998373,0.097459057,12.2887473
238,4.67E-05,0.00013958,-0.00023981,-7.06E-05,0.000259463,-0.000105429,-0.000127107,3.37E-05,0.000164691,5.05E-05,0.006858031,0.003768231,-1.515169379,14.74361564,-0.902466598,-7.674173187,3.634816818,59.00529563,1.838367925,29.64101348,-0.358253129,-34.37604855,-0.093558638,-58.40139143
238.05,4.37E-05,0.0001389,-0.000256133,-4.79E-05,0.000321886,-9.75E-05,-8.01E-05,3.39E-05,0.000113147,4.85E-05,0.006883787,0.00377713,-1.778867722,7.657544685,0.129640315,6.619495198,3.66831637,58.18913019,1.928549218,30.83811748,-0.161660892,-14.90540774,-0.320895903,-151.2514258
238.1,4.83E-05,0.000138223,-0.00032892,-3.81E-05,0.000364917,-9.39E-05,-0.00010018,2.61E-05,0.000230282,3.79E-05,0.006952132,0.003787216,-1.320291068,2.776824683,0.674424714,11.40611745,0.858445568,12.20418917,0.55991603,8.641122741,0.013433312,3.084896165,-0.43765245,-196.9333578
238.15,5.50E-05,0.000138233,-0.000342549,-4.77E-05,0.000347352,-9.26E-05,-0.000133907,2.21E-05,0.000176596,3.74E-05,0.006984881,0.003798274,0.308175829,-0.070857345,-0.398578356,-3.299264241,-0.240754221,-5.289679996,0.052197157,0.065267681,0.050966407,7.528163882,-0.440013074,-200.7270788
238.2,5.28E-05,0.000138362,-0.000239453,-4.32E-05,0.000337941,-8.37E-05,-0.000106606,3.19E-05,0.000151686,4.75E-05,0.00697136,0.003808503,0.922811108,-0.202058807,-2.127200463,-25.1787882,-0.147194146,-3.702144069,0.189481511,1.402841755,0.232929504,25.51432479,-0.424320211,-192.7282735
238.25,4.79E-05,0.000139197,-0.000275078,-4.21E-05,0.000371661,-8.50E-05,-0.000131308,3.09E-05,0.000147508,4.99E-05,0.006980158,0.003816664,-0.652602406,2.127732957,-1.522566004,-16.67395105,0.707399896,10.36130211,0.558737345,7.953995407,-0.048524804,-1.68644302,-0.450328494,-212.8748506
238.3,4.52E-05,0.000138829,-0.000363135,-4.83E-05,0.000368676,-9.12E-05,-0.000150475,2.55E-05,9.69E-05,3.89E-05,0.00702674,0.003825243,-1.020937477,3.88206465,0.956394631,15.30169753,0.874078079,12.4398722,0.558379785,8.864833353,-0.146411799,-11.79873758,-0.521196561,-240.1922331
238.35,4.65E-05,0.000136014,-0.000311705,-5.43E-05,0.000284337,-8.82E-05,-8.80E-05,3.17E-05,0.000256614,4.88E-05,0.007031927,0.003833857,1.064560656,2.256614178,1.298804313,17.40920445,-0.746500001,-13.21403786,-0.32091667,-4.950524293,-0.140303417,-11.63065747,-0.375325664,-172.5764265
238.4,5.09E-05,0.000134983,-0.000315158,-6.02E-05,0.000300837,-8.52E-05,-0.000122127,3.09E-05,0.000215829,4.21E-05,0.006974009,0.00384145,3.747779027,-0.706915311,0.53926968,7.29178667,-0.807165913,-14.16368384,-0.317288861,-5.435430526,0.126841704,13.51210646,-0.257490439,-111.3117882
238.45,5.09E-05,0.000136487,-0.000346452,-5.29E-05,0.000339471,-8.10E-05,-0.000166663,3.13E-05,0.000141303,3.86E-05,0.007029984,0.003850043,4.425626845,-0.305950199,0.784522524,12.89448349,1.136864629,16.34518763,0.719785546,10.88830494,0.288314355,28.70909541,-0.365386438,-153.0846035
238.5,4.60E-05,0.000139467,-0.000345933,-3.76E-05,0.000343484,-7.77E-05,-0.000135652,3.85E-05,0.000171984,3.80E-05,0.00708419,0.003857823,2.762681851,1.990732303,0.564457813,9.458729563,-0.036171326,-2.707628967,0.165457945,1.879218759,0.219119675,23.28799529,-0.488064874,-212.8980271
238.55,4.60E-05,0.000142129,-0.000356234,-4.10E-05,0.000403394,-8.41E-05,-0.000105592,3.97E-05,0.000220405,4.28E-05,0.007057952,0.00386455,0.382920642,3.216394901,-0.639870951,-8.022045397,-2.382404654,-40.18172021,-0.967722445,-16.70325502,0.187126384,21.77399098,-0.524795578,-235.8179875
238.6,4.98E-05,0.000139395,-0.000352593,-4.97E-05,0.000403255,-8.65E-05,-9.75E-05,3.57E-05,0.000149059,4.84E-05,0.007102363,0.003873682,-0.597644548,2.330785353,-1.924087737,-24.33017748,-2.299837604,-38.45266374,-0.888575687,-15.7897086,0.139958105,17.81314711,-0.519376292,-239.617341
238.65,5.47E-05,0.00013434,-0.000326833,-4.97E-05,0.000339751,-8.01E-05,-0.000109368,3.43E-05,4.67E-05,4.80E-05,0.007118941,0.003880554,-1.154998281,1.129998235,-1.991338349,-25.19070508,-1.650733561,-27.11340182,-0.643303937,-11.29971573,-0.132750145,-8.931221113,-0.408326736,-199.2169075
238.7,5.90E-05,0.000137583,-0.000309861,-4.27E-05,0.000366995,-7.65E-05,-0.000125792,4.12E-05,0.000103149,4.19E-05,0.007075062,0.003884682,-3.30204155,0.469998024,-0.443073263,-5.165714207,0.106858725,2.33850272,0.032967078,0.990357675,-0.4875276,-45.47080568,-0.137627968,-82.88638719
238.75,5.63E-05,0.000143956,-0.000305798,-4.16E-05,0.000410827,-7.89E-05,-0.000115808,4.07E-05,0.000145154,4.50E-05,0.007069087,0.003890939,-5.876993394,-0.754064299,0.969031918,13.14575729,1.629324309,27.14166827,0.674122771,11.94246805,-0.391825639,-38.99183017,0.130096728,48.61156098
238.8,5.02E-05,0.000146742,-0.000301257,-4.87E-05,0.000398031,-8.50E-05,-0.000105094,3.68E-05,0.000160318,5.39E-05,0.007083302,0.003897117,-5.942645473,-3.670927392,1.030796875,11.07859063,-0.162239746,-1.480626535,-0.265457588,-3.353594724,-0.015648741,-4.200558772,0.416137618,193.3257082
238.85,4.84E-05,0.000144501,-0.000290246,-5.52E-05,0.000338032,-8.94E-05,-0.000119406,4.13E-05,0.000121624,4.43E-05,0.007114624,0.003902944,-4.948394505,-7.783606076,1.055372223,8.863222507,-0.645042016,-7.819452238,-0.66208919,-9.172064905,0.009396739,-4.183184031,0.874540838,403.7830093
238.9,4.86E-05,0.000142221,-0.000295714,-5.27E-05,0.000311045,-8.61E-05,-9.72E-05,4.36E-05,0.000111012,4.81E-05,0.007159769,0.003910051,-4.319257833,-9.819668177,1.451900375,15.59261401,2.275827061,40.24483033,0.676248597,13.1129232,-0.23002921,-29.41290077,1.11025724,504.741672
